caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
116302,Notificacion estudiante cancelacion soli,1707,2016-05-03 17:04:27+00:00,2016-05-03 17:04:27+00:00,Role 3,6,6
116303,Traer informacion estudiante - banner,11858,2016-05-02 17:10:27+00:00,2016-05-02 17:10:27+00:00,Role 1,10,1
116303,Radicar Solicitud Homologacion,11858,2016-05-02 17:10:32+00:00,2016-05-02 17:10:28+00:00,Role 1,7,1
116303,Validar solicitud,1707,2016-05-02 17:16:57+00:00,2016-05-02 17:14:48+00:00,Role 3,14,6
116303,Homologacion por grupo de cursos,15930,2016-05-02 19:45:07+00:00,2016-05-02 19:24:32+00:00,Role 2,5,5
116304,Traer informacion estudiante - banner,7137,2016-05-02 19:37:01+00:00,2016-05-02 19:37:01+00:00,Role 1,10,1
116304,Radicar Solicitud Homologacion,7137,2016-05-02 19:37:39+00:00,2016-05-02 19:37:05+00:00,Role 1,7,1
116304,Validar solicitud,677,2016-05-02 23:30:21+00:00,2016-05-02 22:12:00+00:00,Role 3,14,6
116304,Homologacion por grupo de cursos,3445,2016-05-17 18:41:39+00:00,2016-05-17 18:33:02+00:00,Role 2,5,5
116305,Traer informacion estudiante - banner,9187,2016-05-02 20:03:17+00:00,2016-05-02 20:03:17+00:00,Role 1,10,1
116305,Radicar Solicitud Homologacion,9187,2016-05-02 20:03:19+00:00,2016-05-02 20:03:19+00:00,Role 1,7,1
116305,Cancelar Solicitud,1707,2016-05-02 20:12:09+00:00,2016-05-02 20:07:03+00:00,Role 3,2,6
116305,Notificacion estudiante cancelacion soli,1707,2016-05-03 17:06:50+00:00,2016-05-03 17:06:50+00:00,Role 3,6,6
116306,Traer informacion estudiante - banner,9187,2016-05-02 20:07:17+00:00,2016-05-02 20:07:17+00:00,Role 1,10,1
116306,Radicar Solicitud Homologacion,9187,2016-05-02 20:07:18+00:00,2016-05-02 20:07:18+00:00,Role 1,7,1
116306,Validar solicitud,1707,2016-05-02 20:15:55+00:00,2016-05-02 20:10:48+00:00,Role 3,14,6
116306,Homologacion por grupo de cursos,15930,2016-05-03 17:45:07+00:00,2016-05-03 17:07:48+00:00,Role 2,5,5
116307,Traer informacion estudiante - banner,9187,2016-05-02 20:10:59+00:00,2016-05-02 20:10:59+00:00,Role 1,10,1
116307,Radicar Solicitud Homologacion,9187,2016-05-02 20:11:00+00:00,2016-05-02 20:11:00+00:00,Role 1,7,1
116307,Cancelar Solicitud,9187,2016-05-02 20:15:18+00:00,2016-05-02 20:15:18+00:00,Role 1,2,1
116307,Notificacion estudiante cancelacion soli,9187,2016-05-02 20:16:41+00:00,2016-05-02 20:16:41+00:00,Role 1,6,1
116308,Traer informacion estudiante - banner,9187,2016-05-02 20:16:52+00:00,2016-05-02 20:16:52+00:00,Role 1,10,1
116308,Radicar Solicitud Homologacion,9187,2016-05-02 20:16:53+00:00,2016-05-02 20:16:53+00:00,Role 1,7,1
116308,Validar solicitud,1707,2016-05-02 20:23:27+00:00,2016-05-02 20:18:18+00:00,Role 3,14,6
116308,Homologacion por grupo de cursos,15930,2016-05-03 17:46:52+00:00,2016-05-03 17:09:34+00:00,Role 2,5,5
116309,Traer informacion estudiante - banner,2045,2016-05-02 21:01:04+00:00,2016-05-02 21:01:04+00:00,Role 1,10,1
116309,Radicar Solicitud Homologacion,2045,2016-05-02 21:01:07+00:00,2016-05-02 21:01:07+00:00,Role 1,7,1
116309,Validar solicitud,22475,2016-05-02 21:41:51+00:00,2016-05-02 21:40:07+00:00,Role 3,14,6
116309,Homologacion por grupo de cursos,1343,2016-05-03 01:25:40+00:00,2016-05-02 23:44:13+00:00,Role 2,5,5
116312,Traer informacion estudiante - banner,15315,2016-05-03 00:14:12+00:00,2016-05-03 00:14:12+00:00,Role 1,10,1
116312,Radicar Solicitud Homologacion,15315,2016-05-03 00:14:28+00:00,2016-05-03 00:14:15+00:00,Role 1,7,1
116312,Cancelar Solicitud,6694,2016-05-03 00:37:35+00:00,2016-05-03 00:28:04+00:00,Role 3,2,6
116312,Notificacion estudiante cancelacion soli,6694,2016-05-04 15:21:49+00:00,2016-05-04 15:21:49+00:00,Role 3,6,6
116352,Traer informacion estudiante - banner,19811,2016-05-03 04:13:49+00:00,2016-05-03 04:13:49+00:00,Role 1,10,1
116352,Radicar Solicitud Homologacion,19811,2016-05-03 04:13:50+00:00,2016-05-03 04:13:50+00:00,Role 1,7,1
116352,Validar solicitud,22404,2016-05-03 05:16:07+00:00,2016-05-03 04:49:24+00:00,Role 3,14,6
116352,Homologacion por grupo de cursos,4560,2016-05-06 20:28:13+00:00,2016-05-06 18:43:21+00:00,Role 2,5,5
116401,Traer informacion estudiante - banner,10176,2016-05-03 15:35:40+00:00,2016-05-03 15:35:40+00:00,Role 1,10,1
116401,Radicar Solicitud Homologacion,10176,2016-05-03 15:35:48+00:00,2016-05-03 15:35:48+00:00,Role 1,7,1
116401,Notificacion estudiante cancelacion soli,22475,2016-05-03 15:38:13+00:00,2016-05-03 15:38:13+00:00,Role 3,6,6
116401,Cancelar Solicitud,22475,2016-05-03 15:41:00+00:00,2016-05-03 15:41:00+00:00,Role 3,2,6
116402,Notificacion estudiante cancelacion soli,22475,2016-05-03 15:37:08+00:00,2016-05-03 15:37:08+00:00,Role 3,6,6
116402,Traer informacion estudiante - banner,10176,2016-05-03 15:42:56+00:00,2016-05-03 15:42:56+00:00,Role 1,10,1
116402,Radicar Solicitud Homologacion,10176,2016-05-03 15:42:57+00:00,2016-05-03 15:42:57+00:00,Role 1,7,1
116402,Cancelar Solicitud,22475,2016-05-03 15:46:35+00:00,2016-05-03 15:46:35+00:00,Role 3,2,6
116411,Traer informacion estudiante - banner,22940,2016-05-03 19:36:54+00:00,2016-05-03 19:36:54+00:00,Role 1,10,1
116411,Radicar Solicitud Homologacion,22940,2016-05-03 19:37:10+00:00,2016-05-03 19:36:55+00:00,Role 1,7,1
116411,Validar solicitud,18929,2016-05-03 21:04:50+00:00,2016-05-03 19:52:43+00:00,Role 3,14,6
116411,Homologacion por grupo de cursos,957,2016-05-17 22:31:55+00:00,2016-05-17 21:01:53+00:00,Role 2,5,5
116415,Traer informacion estudiante - banner,11557,2016-05-04 00:10:51+00:00,2016-05-04 00:10:51+00:00,Role 1,10,1
116415,Radicar Solicitud Homologacion,11557,2016-05-04 00:11:05+00:00,2016-05-04 00:10:52+00:00,Role 1,7,1
116415,Validar solicitud,186,2016-05-04 00:49:53+00:00,2016-05-04 00:24:18+00:00,Role 3,14,6
116415,Homologacion por grupo de cursos,26788,2016-05-10 08:32:16+00:00,2016-05-10 04:16:16+00:00,Role 2,5,5
116455,Traer informacion estudiante - banner,7573,2016-05-03 16:24:49+00:00,2016-05-03 16:24:49+00:00,Role 1,10,1
116455,Radicar Solicitud Homologacion,7573,2016-05-03 16:24:58+00:00,2016-05-03 16:24:50+00:00,Role 1,7,1
116455,Cancelar Solicitud,241,2016-05-03 17:21:15+00:00,2016-05-03 16:33:49+00:00,Role 3,2,6
116455,Notificacion estudiante cancelacion soli,241,2016-05-12 03:49:51+00:00,2016-05-12 03:49:51+00:00,Role 3,6,6
116456,Traer informacion estudiante - banner,2735,2016-05-03 18:21:42+00:00,2016-05-03 18:21:42+00:00,Role 1,10,1
116456,Radicar Solicitud Homologacion,2735,2016-05-03 18:23:24+00:00,2016-05-03 18:21:46+00:00,Role 1,7,1
116456,Validar solicitud,2292,2016-05-03 21:10:40+00:00,2016-05-03 21:10:14+00:00,Role 3,14,6
116456,Homologacion por grupo de cursos,7387,2016-05-03 23:34:39+00:00,2016-05-03 22:26:21+00:00,Role 2,5,5
116457,Traer informacion estudiante - banner,12532,2016-05-03 19:41:16+00:00,2016-05-03 19:41:16+00:00,Role 1,10,1
116457,Radicar Solicitud Homologacion,12532,2016-05-03 19:41:21+00:00,2016-05-03 19:41:18+00:00,Role 1,7,1
116457,Cancelar Solicitud,12532,2016-05-03 20:48:42+00:00,2016-05-03 19:44:27+00:00,Role 1,2,1
116457,Validar solicitud,19019,2016-05-03 19:50:26+00:00,2016-05-03 19:44:27+00:00,Role 3,14,6
116457,Notificacion estudiante cancelacion soli,12532,2016-05-16 21:41:19+00:00,2016-05-16 21:41:19+00:00,Role 1,6,1
116459,Traer informacion estudiante - banner,10176,2016-05-03 20:01:58+00:00,2016-05-03 20:01:58+00:00,Role 1,10,1
116459,Radicar Solicitud Homologacion,10176,2016-05-03 20:01:59+00:00,2016-05-03 20:01:59+00:00,Role 1,7,1
116459,Validar solicitud,22475,2016-05-03 20:11:42+00:00,2016-05-03 20:11:23+00:00,Role 3,14,6
116459,Homologacion por grupo de cursos,22475,2016-05-03 23:41:46+00:00,2016-05-03 22:19:41+00:00,Role 3,5,6
116461,Traer informacion estudiante - banner,10176,2016-05-03 20:17:57+00:00,2016-05-03 20:17:57+00:00,Role 1,10,1
116461,Radicar Solicitud Homologacion,10176,2016-05-03 20:17:59+00:00,2016-05-03 20:17:59+00:00,Role 1,7,1
116461,Validar solicitud,22475,2016-05-03 20:22:19+00:00,2016-05-03 20:21:56+00:00,Role 3,14,6
116461,Homologacion por grupo de cursos,22475,2016-05-03 22:38:52+00:00,2016-05-03 22:23:16+00:00,Role 3,5,6
116463,Traer informacion estudiante - banner,9761,2016-05-03 22:02:06+00:00,2016-05-03 22:02:06+00:00,Role 1,10,1
116463,Radicar Solicitud Homologacion,9761,2016-05-03 22:02:31+00:00,2016-05-03 22:02:10+00:00,Role 1,7,1
116463,Validar solicitud,1707,2016-05-03 22:27:39+00:00,2016-05-03 22:24:04+00:00,Role 3,14,6
116463,Homologacion por grupo de cursos,15930,2016-05-04 16:43:38+00:00,2016-05-04 14:35:23+00:00,Role 2,5,5
116464,Traer informacion estudiante - banner,11557,2016-05-03 22:39:08+00:00,2016-05-03 22:39:08+00:00,Role 1,10,1
116464,Radicar Solicitud Homologacion,11557,2016-05-03 22:39:16+00:00,2016-05-03 22:39:10+00:00,Role 1,7,1
116464,Validar solicitud,186,2016-05-03 23:12:30+00:00,2016-05-03 22:45:16+00:00,Role 3,14,6
116464,Homologacion por grupo de cursos,6971,2016-05-10 05:05:16+00:00,2016-05-10 04:13:16+00:00,Role 2,5,5
116465,Traer informacion estudiante - banner,8428,2016-05-03 23:30:46+00:00,2016-05-03 23:30:46+00:00,Role 1,10,1
116465,Radicar Solicitud Homologacion,8428,2016-05-03 23:30:51+00:00,2016-05-03 23:30:48+00:00,Role 1,7,1
116465,Validar solicitud,19019,2016-05-03 23:39:03+00:00,2016-05-03 23:34:29+00:00,Role 3,14,6
116465,Homologacion por grupo de cursos,1007,2016-05-04 18:57:48+00:00,2016-05-04 18:09:28+00:00,Role 2,5,5
116466,Traer informacion estudiante - banner,9452,2016-05-03 23:33:38+00:00,2016-05-03 23:33:38+00:00,Role 1,10,1
116466,Radicar Solicitud Homologacion,9452,2016-05-03 23:33:51+00:00,2016-05-03 23:33:40+00:00,Role 1,7,1
116466,Validar solicitud,18929,2016-05-04 00:55:39+00:00,2016-05-03 23:45:25+00:00,Role 3,14,6
116466,Homologacion por grupo de cursos,957,2016-05-17 22:35:27+00:00,2016-05-17 21:02:47+00:00,Role 2,5,5
116501,Traer informacion estudiante - banner,17379,2016-05-04 02:28:15+00:00,2016-05-04 02:28:15+00:00,Role 1,10,1
116501,Radicar Solicitud Homologacion,17379,2016-05-04 02:28:21+00:00,2016-05-04 02:28:21+00:00,Role 1,7,1
116501,Cancelar Solicitud,18929,2016-05-04 04:07:31+00:00,2016-05-04 02:59:31+00:00,Role 3,2,6
116501,Notificacion estudiante cancelacion soli,18929,2016-05-17 21:05:46+00:00,2016-05-17 21:05:46+00:00,Role 3,6,6
116551,Traer informacion estudiante - banner,5714,2016-05-04 15:05:47+00:00,2016-05-04 15:05:47+00:00,Role 1,10,1
116551,Radicar Solicitud Homologacion,5714,2016-05-04 15:05:54+00:00,2016-05-04 15:05:54+00:00,Role 1,7,1
116551,Validar solicitud,659,2016-05-04 15:43:19+00:00,2016-05-04 15:42:59+00:00,Role 3,14,6
116551,Homologacion por grupo de cursos,1422,2016-05-04 19:25:30+00:00,2016-05-04 16:20:53+00:00,Role 2,5,5
116601,Traer informacion estudiante - banner,10716,2016-05-04 14:20:04+00:00,2016-05-04 14:20:04+00:00,Role 1,10,1
116601,Radicar Solicitud Homologacion,10716,2016-05-04 14:44:12+00:00,2016-05-04 14:20:12+00:00,Role 1,7,1
116601,Cancelar Solicitud,559,2016-05-09 20:40:14+00:00,2016-05-09 17:39:51+00:00,Role 3,2,6
116601,Notificacion estudiante cancelacion soli,559,2016-06-13 22:23:52+00:00,2016-06-13 22:23:52+00:00,Role 3,6,6
116602,Traer informacion estudiante - banner,11395,2016-05-04 15:20:20+00:00,2016-05-04 15:20:20+00:00,Role 1,10,1
116602,Radicar Solicitud Homologacion,11395,2016-05-04 15:20:22+00:00,2016-05-04 15:20:22+00:00,Role 1,7,1
116602,Radicar Solicitud Homologacion,11395,2016-05-05 02:01:59+00:00,2016-05-05 00:24:24+00:00,Role 1,7,1
116602,Notificacion estudiante cancelacion soli,1,2016-06-03 00:24:03+00:00,2016-06-03 00:24:03+00:00,Role 6,6,9
116604,Traer informacion estudiante - banner,22592,2016-05-04 16:38:10+00:00,2016-05-04 16:38:10+00:00,Role 1,10,1
116604,Radicar Solicitud Homologacion,22592,2016-05-04 16:38:29+00:00,2016-05-04 16:38:13+00:00,Role 1,7,1
116604,Validar solicitud,261,2016-05-04 16:58:31+00:00,2016-05-04 16:54:14+00:00,Role 3,14,6
116604,Homologacion por grupo de cursos,7355,2016-05-05 01:55:03+00:00,2016-05-04 23:11:56+00:00,Role 2,5,5
116607,Traer informacion estudiante - banner,4745,2016-05-04 17:43:39+00:00,2016-05-04 17:43:39+00:00,Role 1,10,1
116607,Radicar Solicitud Homologacion,4745,2016-05-04 17:45:59+00:00,2016-05-04 17:43:43+00:00,Role 1,7,1
116607,Validar solicitud,677,2016-05-04 21:14:29+00:00,2016-05-04 20:25:38+00:00,Role 3,14,6
116607,Homologacion por grupo de cursos,677,2016-05-13 22:52:00+00:00,2016-05-13 22:51:59+00:00,Role 3,5,6
116801,Traer informacion estudiante - banner,3695,2016-05-04 23:10:25+00:00,2016-05-04 23:10:25+00:00,Role 1,10,1
116801,Radicar Solicitud Homologacion,3695,2016-05-04 23:10:44+00:00,2016-05-04 23:10:32+00:00,Role 1,7,1
116801,Validar solicitud,49,2016-05-04 23:29:11+00:00,2016-05-04 23:23:26+00:00,Role 3,14,6
116801,Homologacion por grupo de cursos,2541,2016-05-05 19:58:52+00:00,2016-05-05 19:08:33+00:00,Role 2,5,5
116901,Validar solicitud,261,2016-05-05 19:12:58+00:00,2016-05-05 16:42:28+00:00,Role 3,14,6
116901,Traer informacion estudiante - banner,26793,2016-05-05 17:12:16+00:00,2016-05-05 17:12:16+00:00,Role 1,10,1
116901,Radicar Solicitud Homologacion,26793,2016-05-05 17:12:22+00:00,2016-05-05 17:12:22+00:00,Role 1,7,1
116901,Homologacion por grupo de cursos,7355,2016-06-03 01:21:41+00:00,2016-06-03 01:12:33+00:00,Role 2,5,5
116905,Traer informacion estudiante - banner,19019,2016-05-05 18:35:48+00:00,2016-05-05 18:35:48+00:00,Role 3,10,6
116905,Radicar Solicitud Homologacion,19019,2016-05-05 18:36:00+00:00,2016-05-05 18:35:51+00:00,Role 3,7,6
116905,Validar solicitud,19019,2016-05-05 18:45:18+00:00,2016-05-05 18:45:18+00:00,Role 3,14,6
116905,Homologacion por grupo de cursos,1007,2016-05-05 19:25:40+00:00,2016-05-05 18:45:56+00:00,Role 2,5,5
116906,Validar solicitud,677,2016-05-05 18:53:12+00:00,2016-05-05 18:10:23+00:00,Role 3,14,6
116906,Traer informacion estudiante - banner,8416,2016-05-05 18:41:28+00:00,2016-05-05 18:41:28+00:00,Role 1,10,1
116906,Radicar Solicitud Homologacion,8416,2016-05-05 18:41:30+00:00,2016-05-05 18:41:30+00:00,Role 1,7,1
116906,Homologacion por grupo de cursos,677,2016-05-13 22:59:54+00:00,2016-05-13 22:59:53+00:00,Role 3,5,6
116910,Traer informacion estudiante - banner,19019,2016-05-05 19:11:55+00:00,2016-05-05 19:11:55+00:00,Role 3,10,6
116910,Radicar Solicitud Homologacion,19019,2016-05-05 19:11:58+00:00,2016-05-05 19:11:55+00:00,Role 3,7,6
116910,Validar solicitud,19019,2016-05-05 19:15:53+00:00,2016-05-05 19:15:53+00:00,Role 3,14,6
116910,Homologacion por grupo de cursos,1007,2016-05-05 19:55:27+00:00,2016-05-05 19:16:13+00:00,Role 2,5,5
116911,Traer informacion estudiante - banner,26271,2016-05-05 19:15:53+00:00,2016-05-05 19:15:53+00:00,Role 1,10,1
116911,Radicar Solicitud Homologacion,26271,2016-05-05 20:20:39+00:00,2016-05-05 19:15:55+00:00,Role 1,7,1
116911,Cancelar Solicitud,22404,2016-05-18 22:04:11+00:00,2016-05-18 21:56:11+00:00,Role 3,2,6
116911,Notificacion estudiante cancelacion soli,22404,2016-05-19 21:25:52+00:00,2016-05-19 21:25:52+00:00,Role 3,6,6
116912,Traer informacion estudiante - banner,19019,2016-05-05 19:18:01+00:00,2016-05-05 19:18:01+00:00,Role 3,10,6
116912,Radicar Solicitud Homologacion,19019,2016-05-05 19:18:04+00:00,2016-05-05 19:18:01+00:00,Role 3,7,6
116912,Validar solicitud,19019,2016-05-05 19:21:28+00:00,2016-05-05 19:21:28+00:00,Role 3,14,6
116912,Homologacion por grupo de cursos,1007,2016-05-05 23:47:59+00:00,2016-05-05 19:21:52+00:00,Role 2,5,5
116913,Traer informacion estudiante - banner,19019,2016-05-05 19:25:46+00:00,2016-05-05 19:25:46+00:00,Role 3,10,6
116913,Radicar Solicitud Homologacion,19019,2016-05-05 19:25:50+00:00,2016-05-05 19:25:48+00:00,Role 3,7,6
116913,Validar solicitud,19019,2016-05-05 19:28:18+00:00,2016-05-05 19:28:17+00:00,Role 3,14,6
116913,Homologacion por grupo de cursos,1007,2016-05-05 21:26:11+00:00,2016-05-05 19:29:27+00:00,Role 2,5,5
116914,Cancelar Solicitud,11571,2016-05-05 19:13:08+00:00,2016-05-05 18:44:49+00:00,Role 1,2,1
116914,Traer informacion estudiante - banner,11571,2016-05-05 19:29:53+00:00,2016-05-05 19:29:53+00:00,Role 1,10,1
116914,Radicar Solicitud Homologacion,11571,2016-05-05 19:29:55+00:00,2016-05-05 19:29:55+00:00,Role 1,7,1
116914,Notificacion estudiante cancelacion soli,11571,2016-05-12 01:03:57+00:00,2016-05-12 01:03:57+00:00,Role 1,6,1
116920,Traer informacion estudiante - banner,7781,2016-05-05 22:44:37+00:00,2016-05-05 22:44:37+00:00,Role 1,10,1
116920,Radicar Solicitud Homologacion,7781,2016-05-05 22:45:03+00:00,2016-05-05 22:44:41+00:00,Role 1,7,1
116920,Cancelar Solicitud,7781,2016-05-05 23:07:43+00:00,2016-05-05 23:07:40+00:00,Role 1,2,1
116920,Notificacion estudiante cancelacion soli,7781,2016-05-05 23:11:11+00:00,2016-05-05 23:11:11+00:00,Role 1,6,1
116925,Traer informacion estudiante - banner,8774,2016-05-06 00:36:58+00:00,2016-05-06 00:36:58+00:00,Role 1,10,1
116925,Radicar Solicitud Homologacion,8774,2016-05-06 00:38:22+00:00,2016-05-06 00:36:59+00:00,Role 1,7,1
116925,Validar solicitud,677,2016-05-06 03:35:31+00:00,2016-05-06 02:58:25+00:00,Role 3,14,6
116925,Homologacion por grupo de cursos,3445,2016-05-14 01:14:49+00:00,2016-05-13 23:06:42+00:00,Role 2,5,5
116926,Traer informacion estudiante - banner,1378,2016-05-06 01:10:00+00:00,2016-05-06 01:10:00+00:00,Role 1,10,1
116926,Radicar Solicitud Homologacion,1378,2016-05-06 01:10:07+00:00,2016-05-06 01:10:01+00:00,Role 1,7,1
116926,Validar solicitud,19019,2016-05-06 01:23:30+00:00,2016-05-06 01:16:42+00:00,Role 3,14,6
116926,Homologacion por grupo de cursos,1007,2016-05-07 00:33:20+00:00,2016-05-07 00:04:54+00:00,Role 2,5,5
116927,Traer informacion estudiante - banner,1378,2016-05-06 01:16:48+00:00,2016-05-06 01:16:48+00:00,Role 1,10,1
116927,Radicar Solicitud Homologacion,1378,2016-05-06 01:16:53+00:00,2016-05-06 01:16:49+00:00,Role 1,7,1
116927,Validar solicitud,677,2016-05-06 01:59:17+00:00,2016-05-06 01:21:30+00:00,Role 3,14,6
116927,Homologacion por grupo de cursos,3445,2016-05-13 23:15:41+00:00,2016-05-13 23:09:18+00:00,Role 2,5,5
116928,Traer informacion estudiante - banner,1378,2016-05-06 01:22:11+00:00,2016-05-06 01:22:11+00:00,Role 1,10,1
116928,Radicar Solicitud Homologacion,1378,2016-05-06 01:22:14+00:00,2016-05-06 01:22:12+00:00,Role 1,7,1
116928,Validar solicitud,677,2016-05-06 02:02:17+00:00,2016-05-06 01:24:28+00:00,Role 3,14,6
116928,Homologacion por grupo de cursos,3445,2016-05-13 23:20:13+00:00,2016-05-13 23:13:56+00:00,Role 2,5,5
116953,Traer informacion estudiante - banner,18501,2016-05-05 22:10:46+00:00,2016-05-05 22:10:46+00:00,Role 1,10,1
116953,Radicar Solicitud Homologacion,18501,2016-05-05 22:11:02+00:00,2016-05-05 22:10:48+00:00,Role 1,7,1
116953,Cancelar Solicitud,22533,2016-05-05 23:42:45+00:00,2016-05-05 22:25:47+00:00,Role 3,2,6
116953,Validar solicitud,22404,2016-05-05 22:32:29+00:00,2016-05-05 22:25:47+00:00,Role 3,14,6
116953,Notificacion estudiante cancelacion soli,22533,2016-05-20 17:24:07+00:00,2016-05-20 17:24:07+00:00,Role 3,6,6
117053,Traer informacion estudiante - banner,9890,2016-05-06 04:20:16+00:00,2016-05-06 04:20:16+00:00,Role 1,10,1
117053,Radicar Solicitud Homologacion,9890,2016-05-06 04:20:17+00:00,2016-05-06 04:20:17+00:00,Role 1,7,1
117053,Validar solicitud,22404,2016-05-06 04:31:41+00:00,2016-05-06 04:28:25+00:00,Role 3,14,6
117053,Homologacion por grupo de cursos,22404,2016-05-06 21:03:14+00:00,2016-05-06 19:16:46+00:00,Role 3,5,6
117151,Traer informacion estudiante - banner,11387,2016-05-06 12:52:53+00:00,2016-05-06 12:52:53+00:00,Role 1,10,1
117151,Radicar Solicitud Homologacion,11387,2016-05-06 12:53:01+00:00,2016-05-06 12:53:01+00:00,Role 1,7,1
117151,Cancelar Solicitud,677,2016-05-06 13:03:10+00:00,2016-05-06 13:00:35+00:00,Role 3,2,6
117151,Notificacion estudiante cancelacion soli,677,2016-05-06 18:35:13+00:00,2016-05-06 18:35:13+00:00,Role 3,6,6
117253,Traer informacion estudiante - banner,6723,2016-05-06 18:34:50+00:00,2016-05-06 18:34:50+00:00,Role 1,10,1
117253,Radicar Solicitud Homologacion,6723,2016-05-06 18:34:58+00:00,2016-05-06 18:34:52+00:00,Role 1,7,1
117253,Validar solicitud,677,2016-05-06 19:16:01+00:00,2016-05-06 18:41:26+00:00,Role 3,14,6
117253,Homologacion por grupo de cursos,3445,2016-05-13 23:38:24+00:00,2016-05-13 23:16:31+00:00,Role 2,5,5
117258,Traer informacion estudiante - banner,8268,2016-05-06 22:08:02+00:00,2016-05-06 22:08:02+00:00,Role 1,10,1
117258,Radicar Solicitud Homologacion,8268,2016-05-06 22:30:01+00:00,2016-05-06 22:08:08+00:00,Role 1,7,1
117258,Validar solicitud,18929,2016-05-12 18:28:02+00:00,2016-05-12 18:02:05+00:00,Role 3,14,6
117258,Homologacion por grupo de cursos,18929,2016-05-17 21:30:22+00:00,2016-05-17 21:30:22+00:00,Role 3,5,6
117263,Traer informacion estudiante - banner,10742,2016-05-06 23:59:47+00:00,2016-05-06 23:59:47+00:00,Role 1,10,1
117263,Radicar Solicitud Homologacion,10742,2016-05-07 00:07:22+00:00,2016-05-06 23:59:48+00:00,Role 1,7,1
117263,Validar solicitud,261,2016-05-11 01:56:28+00:00,2016-05-10 23:34:03+00:00,Role 3,14,6
117263,Homologacion por grupo de cursos,308,2016-06-07 21:24:41+00:00,2016-06-07 20:06:51+00:00,Role 2,5,5
117265,Traer informacion estudiante - banner,10742,2016-05-07 00:39:28+00:00,2016-05-07 00:39:28+00:00,Role 1,10,1
117265,Radicar Solicitud Homologacion,10742,2016-05-07 00:46:28+00:00,2016-05-07 00:39:29+00:00,Role 1,7,1
117265,Validar solicitud,261,2016-05-11 01:58:11+00:00,2016-05-10 23:39:28+00:00,Role 3,14,6
117265,Homologacion por grupo de cursos,7355,2016-06-07 16:26:59+00:00,2016-06-07 16:23:23+00:00,Role 2,5,5
